user_id,visa_type,filing_status,num_dependents,total_income,foreign_income,foreign_tax_paid,student_loan_interest_paid,paid_tuition,owns_home,state,years_in_us,foreign_tax_credit,student_loan_interest,standard_deduction,earned_income_credit,child_tax_credit,educator_expense,ira_deduction,home_ownership_credit
19237,none,single,0,26712,0,0,0,0,0,VA,43,0,0,1,0,0,1,0,0
19238,none,single,4,16505,0,0,0,0,1,IL,41,0,0,1,1,1,0,1,1
19239,STEM OPT,married_filing_jointly,1,48179,75204,1,0,0,0,NY,2,1,0,1,1,1,0,0,0
19240,none,married_filing_jointly,4,86073,0,0,0,0,0,FL,54,0,1,1,0,1,0,0,0
19241,none,head_of_household,1,28567,5077,1,0,0,1,TX,41,1,0,1,1,1,0,0,1
19242,none,married_filing_jointly,0,118116,0,0,1,0,0,WA,35,0,1,1,0,0,0,0,0
19243,none,married_filing_separately,4,22041,0,0,0,1,0,NY,57,0,0,1,1,1,0,1,0
19244,none,married_filing_jointly,1,7804,0,0,1,0,0,CA,22,0,1,1,0,1,0,0,0
19245,none,single,3,151107,0,0,0,1,0,MI,58,0,0,0,0,1,0,0,0
19246,none,single,2,7040,0,0,0,1,0,MA,34,0,0,1,1,1,0,0,1
19247,none,married_filing_jointly,4,26783,0,0,1,1,1,TX,50,0,0,1,1,1,0,0,1
19248,J-1,married_filing_jointly,0,89764,36411,0,0,0,1,GA,13,0,0,1,0,0,1,0,1
19249,none,single,1,135274,0,0,0,1,1,MA,58,0,0,1,0,1,0,0,1
19250,none,single,3,38318,0,0,0,0,1,CA,24,0,0,0,1,1,0,0,1
19251,F-1,single,4,26471,43787,1,1,0,0,MI,7,1,1,1,1,1,0,0,0
19252,F-1,married_filing_jointly,2,293551,44169,1,0,1,0,NY,8,1,0,1,0,1,0,0,0
19253,H-1B,single,3,101439,71865,1,0,0,0,OH,13,1,0,1,0,1,0,0,0
19254,none,single,3,116808,0,0,0,0,0,TX,58,0,0,0,0,1,0,0,0
19255,none,single,4,67972,0,0,1,1,0,TX,34,0,1,1,0,1,0,0,0
19256,none,single,4,76383,0,0,0,0,0,PA,30,0,1,1,0,1,0,0,0
19257,STEM OPT,married_filing_jointly,1,55910,45060,1,0,1,0,TX,15,1,0,1,1,1,0,1,1
19258,none,head_of_household,1,39386,0,0,0,1,0,IL,29,0,0,1,1,1,0,1,0
19259,J-1,single,4,8361,30495,1,0,0,0,CA,4,1,0,1,1,1,1,0,0
19260,none,married_filing_jointly,1,13277,0,0,0,0,0,MI,48,0,0,1,1,1,0,0,0
19261,none,married_filing_jointly,3,81554,0,0,0,0,0,TX,47,0,0,1,0,0,1,0,0
19262,OPT,married_filing_jointly,4,130734,50382,1,0,0,1,NC,6,1,0,1,0,1,0,0,1
19263,F-1,single,3,52128,76581,1,0,0,0,CA,18,1,0,1,1,1,0,1,0
19264,none,single,3,16440,0,0,0,0,0,MI,55,0,0,1,1,1,0,0,0
19265,none,head_of_household,0,53124,0,0,0,0,0,CA,36,0,0,0,0,0,0,0,0
19266,none,qualifying_widow,1,62281,0,0,0,0,0,CA,41,0,0,1,0,1,1,1,0
19267,none,single,1,7976,0,0,0,0,1,FL,59,0,0,0,1,1,0,1,1
19268,none,married_filing_jointly,0,171183,0,0,0,0,1,MI,53,0,0,0,1,0,1,0,1
19269,none,single,4,96273,0,0,0,0,1,CA,46,0,0,1,0,1,0,0,1
19270,none,single,4,17039,0,0,0,0,1,NC,37,0,0,1,1,1,0,0,1
19271,none,single,3,41074,0,0,1,0,0,TX,35,0,1,1,1,1,0,0,0
19272,none,married_filing_jointly,3,32845,0,0,0,0,0,MA,45,0,0,1,1,1,0,0,0
19273,none,single,4,141338,0,0,0,0,0,TX,18,0,0,1,0,1,0,0,0
19274,none,single,3,26571,0,0,0,0,0,CA,37,0,0,1,1,1,0,0,0
19275,none,single,1,15076,0,0,0,0,0,OH,55,0,0,1,1,1,0,0,0
19276,none,single,1,39817,0,0,0,0,0,TX,33,0,0,1,1,1,1,0,0
19277,none,single,2,17287,0,0,0,0,0,PA,36,0,0,0,1,1,0,0,0
19278,none,married_filing_jointly,0,105474,0,0,1,0,1,NC,52,0,1,1,0,1,0,0,1
19279,none,married_filing_jointly,2,40651,0,0,0,0,1,MI,20,0,0,1,1,1,0,0,1
19280,none,married_filing_jointly,3,15165,0,0,0,0,1,TX,57,0,0,1,1,1,0,0,1
19281,none,married_filing_jointly,1,22815,0,0,1,0,0,TX,28,0,1,1,1,1,0,0,0
19282,none,married_filing_jointly,1,28974,0,0,0,0,0,TX,29,0,0,1,1,1,0,0,0
19283,none,single,0,33110,0,0,0,0,0,FL,49,0,0,1,0,0,0,1,0
19284,none,single,2,9998,0,0,0,0,0,NC,58,0,0,1,1,1,0,0,0
19285,none,head_of_household,0,15336,0,0,1,0,1,PA,46,0,0,1,0,0,0,1,1
19286,none,married_filing_jointly,4,55689,0,0,0,1,0,VA,25,0,0,1,1,1,0,0,0
19287,none,married_filing_jointly,1,138135,0,0,0,0,0,GA,57,0,0,1,0,1,0,0,0
19288,J-1,single,3,27390,65154,1,0,0,0,IL,11,1,0,1,0,1,0,0,0
19289,F-1,single,2,47401,32926,1,0,0,0,PA,16,1,0,1,0,1,0,0,0
19290,H-1B,single,4,356094,35899,1,0,1,0,FL,7,0,0,1,0,0,1,0,0
19291,none,head_of_household,0,54142,0,0,0,0,1,FL,28,1,0,1,0,0,1,1,1
19292,none,married_filing_jointly,1,7542,0,0,0,0,1,CA,50,0,0,0,1,1,0,0,1
19293,none,single,2,72261,0,0,0,0,0,TX,36,0,0,1,0,1,0,1,0
19294,none,single,2,52895,0,0,0,0,0,VA,46,0,0,1,1,1,0,0,0
19295,none,single,2,29447,10689,1,1,0,0,NJ,57,1,1,1,1,1,1,1,0
19296,none,single,3,15703,0,0,1,0,0,CA,55,0,1,1,1,1,0,0,0
19297,STEM OPT,married_filing_jointly,2,91152,32061,1,0,0,0,TX,9,1,0,0,1,1,0,0,0
19298,J-1,single,3,3778,1405,1,0,0,1,MI,18,1,0,1,1,1,0,1,1
19299,none,head_of_household,2,29645,0,0,1,1,0,IL,27,0,0,1,1,1,0,0,0
19300,OPT,married_filing_jointly,4,31583,51452,0,1,0,0,CA,17,0,1,1,1,1,0,1,0
19301,H-1B,head_of_household,0,23057,62989,0,0,0,1,MI,19,0,0,0,0,0,1,1,0
19302,none,head_of_household,3,39546,0,0,0,0,0,NC,33,0,0,0,1,1,0,1,0
19303,none,head_of_household,4,14191,0,0,1,0,0,TX,46,0,1,1,1,1,0,1,0
19304,none,qualifying_widow,0,71808,0,0,1,1,0,NC,20,0,1,1,0,0,0,0,0
19305,none,single,1,604379,0,0,0,0,1,VA,29,0,0,1,1,0,0,0,0
19306,none,single,1,19352,0,0,1,1,0,OH,38,0,1,0,1,1,0,1,0
19307,none,single,2,63451,0,0,0,0,0,NC,52,0,0,1,0,1,0,0,0
19308,none,married_filing_jointly,2,50507,0,0,0,0,1,CA,35,0,1,1,1,1,0,0,1
19309,none,married_filing_jointly,4,52876,0,0,0,0,0,PA,46,0,0,0,1,1,0,0,0
19310,none,single,1,28933,0,0,0,0,0,NC,51,1,0,1,1,1,0,0,0
19311,none,head_of_household,3,44465,0,0,0,0,1,NY,59,1,0,1,1,1,1,1,1
19312,H-1B,married_filing_separately,4,53392,44163,0,0,0,0,FL,10,0,0,1,1,1,0,1,0
19313,none,married_filing_jointly,3,90863,0,0,0,1,0,PA,56,0,0,0,0,1,0,0,0
19314,none,single,4,85314,0,0,0,0,0,OH,40,0,0,1,0,1,1,1,0
19315,none,single,4,140355,21323,1,0,1,1,MI,33,1,0,1,0,1,0,0,1
19316,none,married_filing_jointly,1,22805,0,0,0,0,0,MI,54,0,0,0,1,1,0,0,0
19317,none,single,4,52175,0,0,0,0,0,GA,30,0,0,0,1,1,0,0,0
19318,none,married_filing_jointly,4,38474,0,0,0,0,0,MA,32,0,0,1,1,1,0,1,0
19319,none,single,0,95561,8685,1,0,0,0,PA,21,1,1,0,0,0,0,0,0
19320,none,single,4,10824,0,0,0,1,0,NY,44,1,0,1,1,1,1,0,0
19321,none,married_filing_jointly,4,118542,0,0,1,0,0,FL,58,0,1,1,0,1,0,0,0
19322,none,married_filing_jointly,4,58943,0,0,1,0,0,CA,33,0,1,1,1,1,0,0,0
19323,J-1,single,4,130550,32839,1,0,0,0,TX,6,1,0,0,0,1,0,0,0
19324,none,qualifying_widow,4,46241,0,0,0,0,0,TX,46,0,0,1,1,1,0,1,0
19325,none,single,0,37656,0,0,0,0,0,NY,40,0,0,1,0,0,0,0,0
19326,none,head_of_household,0,24454,0,0,0,1,0,MA,50,0,0,1,0,0,0,0,1
19327,none,single,1,30733,0,0,0,0,0,NC,54,0,0,1,1,1,0,1,0
19328,none,single,0,7136,0,0,1,1,1,VA,56,0,1,1,1,0,0,0,1
19329,STEM OPT,qualifying_widow,3,38257,69793,1,0,1,0,TX,11,1,0,0,1,1,0,0,0
19330,none,married_filing_jointly,4,27514,0,0,0,0,1,CA,52,0,0,1,1,1,1,1,1
19331,none,married_filing_jointly,4,48069,0,0,0,0,1,CA,18,0,0,1,1,1,0,0,1
19332,none,married_filing_jointly,0,23508,0,0,0,1,0,NY,50,1,0,1,0,0,1,0,0
19333,OPT,single,2,60627,50138,0,0,0,0,CA,14,0,0,1,0,0,0,0,0
19334,none,married_filing_separately,2,39193,0,0,0,1,1,TX,51,0,0,1,1,1,0,0,1
19335,none,single,2,8531,0,0,1,0,0,CA,56,0,1,1,1,1,0,0,0
19336,none,married_filing_separately,4,46128,0,0,0,0,0,GA,39,0,0,0,1,1,0,1,0
19337,none,head_of_household,0,92642,0,0,1,1,1,AZ,34,0,0,0,0,1,0,0,1
19338,none,head_of_household,0,98975,0,0,1,0,0,CA,56,0,0,1,0,0,0,0,0
19339,J-1,married_filing_jointly,3,19812,8087,1,0,0,0,CA,16,1,0,1,1,1,0,0,0
19340,none,married_filing_jointly,3,11379,0,0,0,0,0,FL,43,0,0,1,1,1,0,0,0
19341,none,married_filing_jointly,2,117926,17690,1,1,0,1,OH,25,1,1,1,1,1,0,0,1
19342,H-1B,single,0,64115,40832,1,0,0,0,FL,5,1,0,1,0,0,0,0,0
19343,none,head_of_household,0,18469,0,0,0,0,0,TX,54,0,0,1,0,0,0,0,0
19344,none,married_filing_jointly,3,20844,0,0,0,1,1,CA,34,1,0,1,1,1,0,0,1
19345,none,single,4,45392,0,0,0,0,0,NY,29,0,0,1,1,0,0,0,0
19346,none,married_filing_separately,4,95749,0,0,0,0,1,CA,59,0,0,1,0,1,0,0,1
19347,none,single,1,32673,0,0,1,0,0,OH,24,0,1,1,1,1,0,1,0
19348,none,head_of_household,2,11540,27450,1,1,0,0,NJ,30,0,1,1,1,1,0,1,0
19349,none,head_of_household,2,7942,6801,1,0,0,0,AZ,54,1,0,0,1,1,0,1,0
19350,none,single,4,21163,0,0,0,1,0,FL,36,0,0,1,1,1,0,0,0
19351,none,single,4,20834,0,0,0,0,1,NJ,56,0,0,1,1,1,0,0,0
19352,none,married_filing_jointly,0,16145,0,0,1,0,0,NY,50,0,1,1,1,0,0,0,0
19353,none,single,3,157551,0,0,0,0,1,TX,50,0,0,1,0,1,0,0,0
19354,OPT,qualifying_widow,4,10780,41792,1,0,1,0,CA,7,1,0,1,1,1,0,1,0
19355,none,single,1,22668,0,0,0,0,0,NY,46,1,0,0,1,0,0,0,0
19356,none,single,1,304734,0,0,0,0,1,VA,56,1,0,1,0,0,0,0,0
19357,STEM OPT,single,4,21466,34207,1,1,0,0,AZ,3,1,1,1,1,1,0,0,0
19358,none,married_filing_separately,1,43603,0,0,0,0,0,NY,39,0,0,1,1,1,0,0,0
19359,STEM OPT,married_filing_jointly,0,157868,29667,1,0,0,0,NC,14,1,0,1,0,0,0,0,0
19360,none,head_of_household,4,39779,0,0,0,0,0,TX,20,0,0,1,1,1,0,1,0
19361,none,qualifying_widow,4,62654,0,0,1,0,1,NC,47,0,1,1,0,1,0,0,1
19362,F-1,married_filing_jointly,0,24223,4068,1,1,0,0,CA,13,1,1,1,0,0,0,0,0
19363,none,single,2,20238,0,0,0,0,1,NY,37,0,0,1,1,1,0,1,1
19364,H-1B,single,3,10393,30965,1,0,0,0,NC,2,1,0,1,1,0,1,0,0
19365,none,head_of_household,0,36486,0,0,0,0,1,FL,26,0,1,1,1,0,0,0,1
19366,none,single,2,62185,0,0,0,0,0,CA,22,0,0,1,0,1,0,0,0
19367,none,head_of_household,1,253258,0,0,0,0,0,MA,46,0,0,1,0,0,0,1,0
19368,none,head_of_household,0,27226,0,0,1,0,1,TX,50,0,1,1,1,0,1,0,1
19369,none,married_filing_jointly,0,129897,0,0,0,0,1,CA,18,0,0,1,0,0,0,0,1
19370,none,married_filing_jointly,2,102774,0,0,0,0,1,FL,29,0,0,1,0,1,0,0,1
19371,none,qualifying_widow,1,22780,0,0,0,0,0,GA,59,0,0,1,1,1,0,1,0
19372,none,married_filing_jointly,3,45524,0,0,0,0,0,FL,20,0,0,0,1,1,1,0,0
19373,none,married_filing_jointly,4,46015,0,0,1,0,0,VA,59,0,1,1,1,1,0,0,0
19374,none,single,2,12734,0,0,0,1,1,TX,28,1,0,1,1,1,0,0,1
19375,none,married_filing_jointly,1,35347,0,0,0,0,0,IL,29,0,0,1,1,1,1,0,0
19376,none,single,1,20775,0,0,0,0,1,CA,49,0,0,1,1,1,0,0,1
19377,H-1B,head_of_household,3,36015,22733,1,0,0,0,CA,3,1,0,1,0,1,0,0,0
19378,none,married_filing_jointly,3,38281,0,0,0,0,0,TX,32,0,0,1,1,1,0,1,0
19379,none,married_filing_separately,0,42311,0,0,0,1,1,TX,40,0,0,1,0,0,0,1,1
19380,none,single,1,25736,0,0,1,0,1,OH,55,0,1,1,1,1,0,0,1
19381,none,head_of_household,1,17060,0,0,1,1,0,NJ,26,0,1,1,1,1,0,1,0
19382,none,single,3,9010,0,0,0,0,1,NJ,52,0,0,0,1,1,0,0,1
19383,none,married_filing_jointly,1,102337,0,0,1,0,0,OH,43,0,1,1,0,1,0,0,0
19384,none,single,3,45137,0,0,1,1,0,FL,29,0,1,0,1,0,0,0,0
19385,H-1B,head_of_household,4,111097,31851,1,0,0,0,TX,3,1,0,1,0,0,0,0,0
19386,none,married_filing_jointly,1,38426,0,0,1,0,0,TX,35,0,1,0,1,1,0,1,0
19387,none,married_filing_jointly,1,43450,0,0,0,0,0,NY,19,0,0,1,1,1,0,1,0
19388,none,single,1,34548,0,0,0,0,0,OH,38,0,0,1,1,1,0,0,0
19389,none,single,3,31725,10207,1,0,1,1,PA,54,1,0,1,1,1,0,0,1
19390,none,single,1,54668,0,0,0,0,0,NC,56,0,0,1,1,1,0,0,0
19391,none,single,1,33606,0,0,0,0,1,CA,37,0,0,0,1,1,0,0,1
19392,none,married_filing_jointly,4,104982,0,0,1,0,0,CA,42,0,1,1,0,1,0,0,0
19393,none,married_filing_jointly,0,153941,0,0,0,0,0,MA,39,0,0,1,1,1,0,0,0
19394,none,single,2,142642,0,0,0,0,0,FL,38,0,0,1,0,1,0,0,0
19395,OPT,married_filing_jointly,2,177447,31504,0,0,0,1,MA,2,0,1,1,0,1,0,0,0
19396,none,single,2,15780,0,0,0,0,0,TX,30,0,0,0,1,1,0,0,0
19397,H-1B,single,1,130576,66296,0,0,1,1,CA,15,0,0,1,0,1,0,0,1
19398,OPT,head_of_household,3,47963,19228,1,0,0,0,PA,14,1,0,1,1,1,0,0,0
19399,none,single,4,48551,0,0,0,1,0,TX,38,0,0,1,1,1,1,0,0
19400,H-1B,married_filing_jointly,0,23202,78234,1,0,0,1,VA,17,1,0,1,0,0,0,0,1
19401,J-1,head_of_household,4,31580,54294,1,1,0,0,NY,14,1,1,1,1,1,0,0,0
19402,none,married_filing_separately,0,6093,0,0,0,0,0,NY,43,0,0,1,1,1,0,0,0
19403,none,married_filing_jointly,2,73156,0,0,0,0,0,FL,47,0,0,1,0,1,0,0,0
19404,none,married_filing_jointly,1,36899,0,0,1,0,0,CA,30,0,1,1,1,1,0,0,0
19405,none,head_of_household,1,27811,0,0,0,0,0,IL,52,0,0,1,1,1,0,0,0
19406,none,head_of_household,4,147502,0,0,0,0,1,CA,26,0,0,1,1,1,0,1,1
19407,none,single,2,44745,0,0,0,0,1,OH,54,0,1,1,1,1,0,0,1
19408,none,married_filing_jointly,1,19306,0,0,1,0,0,FL,46,0,1,1,1,1,0,0,0
19409,none,head_of_household,4,43649,0,0,0,0,1,NJ,42,0,0,1,1,1,1,0,1
19410,none,head_of_household,1,207192,0,0,1,0,1,PA,28,0,0,0,0,0,0,0,0
19411,none,single,3,39433,29144,1,0,0,0,VA,28,1,0,0,1,1,1,1,0
19412,none,single,0,91733,0,0,0,0,1,CA,27,1,0,1,0,0,0,0,0
19413,J-1,married_filing_jointly,0,23173,78378,1,0,0,0,GA,11,0,0,1,0,0,0,1,0
19414,none,single,2,69218,0,0,0,1,1,PA,37,0,0,1,0,1,0,0,1
19415,none,married_filing_jointly,0,53388,0,0,0,0,0,CA,47,0,0,1,0,0,0,0,0
19416,none,married_filing_jointly,4,44414,0,0,1,0,0,CA,19,0,1,1,1,1,0,0,0
19417,F-1,single,0,28576,15352,0,0,0,1,NC,19,0,0,1,0,0,0,1,1
19418,none,single,2,34386,0,0,0,1,1,FL,54,0,0,1,1,1,1,0,1
19419,H-1B,head_of_household,2,8123,68046,0,1,1,0,CA,4,0,1,1,1,1,0,0,0
19420,none,head_of_household,4,10375,0,0,0,0,0,GA,35,0,0,1,1,1,0,1,0
19421,none,head_of_household,0,10917,0,0,0,0,0,TX,47,0,0,1,1,0,0,0,0
19422,H-1B,head_of_household,4,11237,1045,1,0,0,0,TX,12,1,0,1,1,1,0,0,0
19423,F-1,qualifying_widow,1,34332,29890,0,0,0,0,CA,4,0,0,1,1,1,0,0,0
19424,none,married_filing_jointly,4,28154,0,0,0,0,0,NY,56,0,0,1,1,1,0,1,0
19425,none,single,2,17139,0,0,0,1,1,WA,49,1,0,1,1,1,0,0,1
19426,none,head_of_household,1,130463,0,0,1,1,0,NJ,55,1,0,1,0,1,0,0,0
19427,none,married_filing_jointly,2,34656,0,0,0,0,1,FL,41,0,0,0,1,1,1,1,1
19428,none,single,3,98489,0,0,0,0,0,TX,42,0,0,1,0,1,0,0,0
19429,none,qualifying_widow,4,11711,0,0,0,0,1,VA,34,0,0,1,1,1,0,1,1
19430,none,single,1,64472,0,0,0,0,0,NC,43,0,0,1,0,1,0,0,0
19431,none,head_of_household,2,107142,0,0,1,0,0,TX,30,0,0,0,0,1,0,0,0
19432,none,married_filing_jointly,2,63203,0,0,0,0,1,VA,50,0,0,1,0,1,0,0,1
19433,none,single,3,29568,0,0,0,0,1,WA,38,0,0,1,1,1,1,0,1
19434,none,head_of_household,3,34162,0,0,0,0,0,FL,24,0,0,0,1,1,0,0,1
19435,none,married_filing_separately,0,59899,0,0,0,0,1,VA,53,0,0,1,0,0,0,0,1
19436,none,married_filing_jointly,0,46463,0,0,0,0,1,OH,56,0,0,1,0,0,0,1,1
19437,none,married_filing_jointly,2,117967,0,0,1,0,0,VA,18,0,1,1,0,1,0,0,0
19438,none,single,4,18919,0,0,0,0,1,FL,46,0,0,1,1,1,0,0,1
19439,none,single,2,104945,0,0,0,0,0,FL,28,0,0,1,0,1,0,0,0
19440,none,single,1,57579,0,0,0,0,0,NY,50,0,0,1,1,1,0,0,0
19441,none,single,4,52800,0,0,0,0,0,TX,30,0,0,1,1,1,0,1,0
19442,none,single,1,37511,0,0,0,1,0,PA,43,0,0,1,1,1,0,1,1
19443,none,married_filing_jointly,3,114813,0,0,0,1,0,PA,35,1,0,1,0,1,1,0,0
19444,none,single,0,19887,0,0,0,0,0,TX,33,1,0,1,0,0,0,0,1
19445,none,married_filing_jointly,3,15685,0,0,0,1,0,VA,37,0,0,1,1,1,0,0,0
19446,none,single,2,45174,0,0,0,1,1,CA,40,0,0,1,1,1,0,0,1
19447,none,single,4,23743,0,0,0,0,0,VA,51,0,0,0,1,1,0,0,0
19448,none,head_of_household,2,57485,0,0,0,0,0,PA,23,0,0,1,1,1,0,1,0
19449,none,qualifying_widow,1,243681,0,0,1,0,1,NY,52,0,0,1,0,0,0,0,0
19450,H-1B,head_of_household,2,47345,45138,0,1,0,0,NJ,19,0,1,0,1,1,0,0,0
19451,none,single,3,52809,0,0,1,1,1,NY,26,0,1,0,1,1,0,0,1
19452,OPT,married_filing_jointly,2,183248,64358,0,0,0,1,TX,8,0,0,1,0,1,0,0,0
19453,none,single,4,62361,0,0,1,0,0,CA,45,0,1,1,0,1,0,0,0
19454,none,married_filing_jointly,4,114515,0,0,0,0,0,GA,49,0,0,1,0,1,0,0,0
19455,none,head_of_household,4,34576,0,0,1,1,0,NJ,44,0,1,1,1,1,1,0,0
19456,none,single,2,41922,0,0,0,0,0,PA,34,0,0,1,1,0,0,0,0
19457,none,head_of_household,2,24147,0,0,0,1,0,TX,28,0,0,1,1,1,0,0,0
19458,none,married_filing_jointly,1,66401,0,0,0,0,0,AZ,53,0,0,1,0,1,0,1,0
19459,none,single,3,67962,0,0,1,0,0,OH,39,0,1,1,0,1,1,0,0
19460,none,single,2,83769,21197,1,1,0,1,PA,53,1,1,1,0,1,0,0,1
19461,none,head_of_household,0,64870,0,0,1,0,0,MI,18,0,1,1,0,0,0,0,0
19462,none,married_filing_jointly,4,38863,0,0,0,0,0,FL,58,0,0,1,0,1,0,0,0
19463,O-1,single,2,72344,12077,1,0,1,0,NC,15,1,0,1,0,1,1,0,0
19464,none,single,2,166253,0,0,0,0,0,FL,50,0,0,1,0,1,0,0,0
19465,STEM OPT,qualifying_widow,2,49578,18206,1,1,1,0,TX,12,1,1,1,1,1,0,1,0
19466,none,single,1,13353,0,0,0,0,1,TX,55,1,0,1,1,1,0,0,1
19467,none,qualifying_widow,0,18188,0,0,0,0,0,VA,32,1,0,1,0,0,0,0,0
19468,none,married_filing_jointly,0,54941,0,0,0,0,1,MI,37,0,0,1,0,0,1,0,1
19469,none,single,4,20367,0,0,0,0,1,TX,41,0,0,1,1,1,0,1,1
19470,none,single,3,28191,17106,0,1,0,1,CA,25,1,1,1,1,1,0,1,1
19471,none,married_filing_separately,4,27496,0,0,0,0,0,CA,47,0,0,1,1,1,0,1,0
19472,F-1,single,3,63292,53956,0,1,0,0,TX,17,0,1,1,0,1,0,0,0
19473,none,single,4,184765,19039,1,0,0,0,IL,49,1,0,0,0,1,0,0,0
19474,none,single,4,11595,0,0,0,0,0,OH,44,0,0,0,1,1,0,0,0
19475,none,head_of_household,0,111376,0,0,1,1,1,CA,56,0,0,1,0,0,0,0,1
19476,none,married_filing_jointly,2,107096,0,0,1,1,0,NY,48,0,1,1,0,0,0,0,0
19477,STEM OPT,married_filing_jointly,0,56370,65656,1,0,0,0,PA,15,1,0,1,0,0,0,0,0
19478,none,single,0,36779,0,0,0,0,0,TX,57,0,0,1,0,0,0,1,0
19479,none,married_filing_jointly,3,88003,0,0,0,0,0,GA,56,0,0,0,0,1,0,0,1
19480,O-1,married_filing_separately,2,46678,28288,1,0,0,0,IL,15,1,0,1,0,1,0,0,0
19481,STEM OPT,single,1,38358,60057,1,0,0,0,GA,15,1,0,0,1,1,0,0,0
19482,none,qualifying_widow,2,8701,0,0,0,1,0,GA,21,0,0,1,1,1,0,0,0
19483,none,head_of_household,3,67056,0,0,0,0,0,VA,38,0,0,1,0,1,0,0,0
19484,none,single,4,155670,0,0,0,1,1,OH,59,0,0,1,0,1,1,0,0
19485,none,head_of_household,2,12622,3810,1,1,1,0,MI,45,1,1,1,1,1,0,0,0
19486,none,married_filing_jointly,2,19990,0,0,1,0,0,PA,22,0,1,1,1,1,0,0,0
19487,none,married_filing_jointly,2,29038,0,0,0,0,0,TX,26,0,0,1,1,1,0,0,0
19488,F-1,single,0,34465,74079,0,0,0,0,CA,12,0,0,1,0,0,0,1,0
19489,none,head_of_household,2,23234,0,0,0,0,0,NY,36,0,0,1,1,1,0,1,1
19490,none,married_filing_jointly,1,138644,0,0,0,0,1,MI,59,0,0,0,0,1,1,0,1
19491,none,head_of_household,0,266748,0,0,0,0,0,IL,44,0,0,1,0,0,0,0,0
19492,none,single,3,54022,0,0,0,0,0,CA,59,0,0,1,1,1,0,0,0
19493,none,single,1,24358,0,0,0,0,0,TX,37,0,0,1,1,1,0,0,0
19494,none,qualifying_widow,3,51145,0,0,0,1,1,NY,27,0,0,1,1,1,0,0,1
19495,none,married_filing_jointly,4,16127,0,0,0,0,1,FL,23,0,0,1,1,1,0,0,1
19496,none,single,0,36564,0,0,0,0,0,GA,56,0,0,1,0,0,0,0,0
19497,none,head_of_household,2,72326,0,0,1,1,1,CA,34,0,1,1,0,1,0,0,1
19498,none,single,1,79682,0,0,1,0,0,FL,58,0,1,1,0,1,0,1,0
19499,none,head_of_household,1,73029,0,0,0,0,1,PA,53,0,0,1,0,1,0,0,1
19500,none,head_of_household,4,28975,0,0,0,0,1,MA,25,0,0,1,1,1,0,1,1
19501,none,single,0,49756,0,0,0,0,1,WA,53,0,0,1,0,0,0,0,1
19502,none,married_filing_jointly,2,32219,0,0,1,0,0,FL,54,0,1,1,1,1,0,0,0
19503,none,qualifying_widow,1,97445,0,0,0,0,0,FL,26,0,0,1,0,1,0,0,0
19504,F-1,head_of_household,0,64330,16833,1,1,0,1,AZ,9,1,1,1,0,0,0,0,1
19505,none,married_filing_jointly,1,196615,5959,1,0,0,1,NJ,36,1,0,1,0,1,0,0,0
19506,none,married_filing_jointly,0,59412,0,0,0,0,0,GA,33,0,0,1,0,0,0,0,0
19507,none,married_filing_jointly,2,20488,0,0,1,0,0,IL,33,0,1,1,1,1,0,0,0
19508,none,single,1,14885,0,0,0,0,1,GA,28,0,0,1,1,1,1,1,1
19509,none,married_filing_jointly,3,51061,12281,1,1,0,0,GA,54,1,1,1,1,1,0,1,0
19510,O-1,single,0,5431,44613,1,0,0,0,NJ,9,1,0,1,0,0,1,0,0
19511,none,single,0,30699,0,0,1,0,0,GA,31,0,1,1,0,0,0,0,0
19512,H-1B,single,3,26144,27906,1,1,0,0,OH,6,1,1,0,1,1,0,0,0
19513,none,head_of_household,3,21475,0,0,0,0,1,WA,26,0,0,0,1,0,0,0,1
19514,none,single,1,50129,0,0,0,0,1,AZ,39,0,0,1,0,1,0,0,1
19515,none,single,0,17392,6772,0,1,0,1,FL,22,0,1,1,0,0,0,0,0
19516,none,single,2,10653,0,0,0,0,0,MA,30,0,0,0,1,1,0,0,0
19517,none,single,3,68607,0,0,0,1,0,FL,38,0,0,1,0,0,0,1,0
19518,none,qualifying_widow,0,31725,0,0,1,0,0,TX,59,0,1,1,1,0,0,1,0
19519,none,single,0,59629,0,0,1,0,1,TX,29,0,1,1,0,0,0,0,1
19520,none,single,2,51598,0,0,1,0,0,CA,48,0,0,0,1,1,0,0,0
19521,none,qualifying_widow,1,71064,0,0,0,0,0,FL,19,0,0,1,0,1,0,1,0
19522,none,single,4,53436,0,0,0,0,0,AZ,36,0,0,1,1,1,0,0,1
19523,none,married_filing_jointly,0,74477,26275,1,0,0,1,FL,44,1,0,1,0,0,0,0,1
19524,none,head_of_household,3,202653,0,0,0,0,0,WA,59,0,0,1,0,0,0,0,0
19525,none,married_filing_separately,2,59475,0,0,0,0,1,CA,36,0,0,1,0,1,1,0,1
19526,none,single,1,72993,0,0,0,0,0,CA,58,0,0,1,0,1,0,0,0
19527,none,married_filing_jointly,3,48777,0,0,1,1,0,CA,20,0,1,1,1,0,0,0,0
19528,none,married_filing_jointly,1,8036,0,0,0,0,0,PA,28,0,0,1,1,1,0,1,0
19529,none,married_filing_jointly,2,39092,0,0,0,0,0,MA,26,0,0,1,1,1,1,1,0
19530,none,single,2,148056,0,0,0,0,1,TX,28,0,0,1,0,0,0,0,1
